,id,sentence,subject_entity,object_entity,label
433,437,"개미는 냄새로 동족과 같은 군체 동료를 알아보는데, 이 냄새는 탄화수소가 함유된 분비물에서 나는 냄새로, 이 분비물은 개미 몸 표면에 덮여 있다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '냄새', 'start_idx': 4, 'end_idx': 5, 'type': 'PHY'}",곤충:특성
967,1017,"머리, 중절부(mesosoma)와 후절부(metasoma), 배자루마디 뒤쪽에 나온 배 부분, 이렇게 세 부분으로 개미의 몸을 나눈다.","{'word': '개미', 'start_idx': 64, 'end_idx': 65, 'type': 'INS'}","{'word': '배', 'start_idx': 47, 'end_idx': 47, 'type': 'PHY'}",곤충:특성
1218,1274,노린재류의 곤충들은 뾰족하고 기다란 주둥이를 갖고 있어 식물의 즙 또는 동물의 체액을 빨아먹는 것이 특징이다.,"{'word': '노린재류의 곤충', 'start_idx': 0, 'end_idx': 7, 'type': 'INS'}","{'word': '주둥이', 'start_idx': 20, 'end_idx': 22, 'type': 'PHY'}",곤충:특성
65,66,"초기 단계 부채벌레목 유충과 부채벌레목 수컷 성충은 짧은 수명 동안에 자유 생활을 하지만, 대부분은 거의 모든 시간을 벌, 말벌, 매미, 좀, 바퀴 등과 같은 다른 곤충의 몸에서 기생한다.","{'word': '부채벌레목 수컷 성충', 'start_idx': 16, 'end_idx': 26, 'type': 'INS'}","{'word': '말벌', 'start_idx': 69, 'end_idx': 70, 'type': 'INS'}",곤충:공생
474,478,"개미는 해충을 억제하고, 토양을 섞어주는 등 인간에게 여러모로 유익한 기능을 한다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '인간', 'start_idx': 25, 'end_idx': 26, 'type': 'NOI'}",관계없음
130,133,"그 중 50종이 인간의 생활 장소에 적응하여 집 근처에서 서식하는데, 번식력과 환경에 대한 적응력이 강해서 대표적인 위생해충으로 지목되고 있으며, 잔날개바퀴, 독일바퀴, 미국바퀴, 호주바퀴 등이 이에 해당된다. 하지만 바퀴류 중 해를 끼치는 것은 1% 미만이다.","{'word': '잔날개바퀴', 'start_idx': 82, 'end_idx': 86, 'type': 'INS'}","{'word': '번식력', 'start_idx': 39, 'end_idx': 41, 'type': 'NOP'}",곤충:특성
656,679,"파리는 우리 주위에서 쉽게 볼 수 있지만, 바다에서 생활하는 종류도 있다.","{'word': '파리', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '바다', 'start_idx': 24, 'end_idx': 25, 'type': 'LOC'}",곤충:서식지
548,552,개미 대부분이 땅에 살고 있으므로 지표에 페로몬으로 길을 남겨 다른 개미들이 따라올 수 있게끔 한다.,"{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '페로몬', 'start_idx': 23, 'end_idx': 25, 'type': 'PHY'}",곤충:특성
627,642,모기·모기붙이·등에·파리매·똥파리·초파리·집파리·쇠파리·쉬파리·각다귀 등이 이에 포함된다.,"{'word': '모기', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '각다귀', 'start_idx': 35, 'end_idx': 37, 'type': 'INS'}",관계없음
1220,1276,노린재류의 곤충들은 뾰족하고 기다란 주둥이를 갖고 있어 식물의 즙 또는 동물의 체액을 빨아먹는 것이 특징이다.,"{'word': '노린재류의 곤충', 'start_idx': 0, 'end_idx': 7, 'type': 'INS'}","{'word': '동물의 체액', 'start_idx': 40, 'end_idx': 45, 'type': 'POH'}",곤충:먹이
1004,1055,"개미는 광범위한 생태적 지위를 점하고 있으며, 직간접적으로 초식, 포식 혹은 시체 처리를 하며 다양한 먹이 자원을 취할 수 있다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '포식', 'start_idx': 37, 'end_idx': 38, 'type': 'NOP'}",곤충:특성
36,37,"물방개의 어른벌레는 씹는 턱(저작형 구기)을 가지고 있지만, 물방개 애벌레는 수서노린재 종류들과 비슷하며 성체처럼 먹이를 씹어먹지 않고 체액을 흡즙한다. 3령단계의 물방개 유충은 몸길이가 9~10cm이며 물방개 유충의 먹이는 송사리, 올챙이, 장구벌레 등의 수서곤충 등이다.","{'word': '물방개 유충', 'start_idx': 92, 'end_idx': 97, 'type': 'INS'}","{'word': '장구벌레', 'start_idx': 136, 'end_idx': 139, 'type': 'INS'}",곤충:먹이
978,1028,"개미는 1억 1천만여 년에서 1억 3천만여 년 전 백악기 중반에 꿀벌과 비슷한 조상에서 진화하여, 속씨식물이 등장한 이후 분화하였다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '백악기 중반', 'start_idx': 28, 'end_idx': 33, 'type': 'DAT'}",곤충:발생시기
477,481,개미는 단물을 수확하려고 쥐똥나무벌레도 기른다.,"{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '쥐똥나무벌레', 'start_idx': 14, 'end_idx': 19, 'type': 'INS'}",곤충:공생
641,656,"여치()는 여치과의 곤충으로, 몸길이는 30-36mm이고 머리부터 날개 끝까지의 길이는 32-44mm다.","{'word': '여치', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '32-44mm', 'start_idx': 49, 'end_idx': 55, 'type': 'NOH'}",곤충:특성
1051,1102,"불개미(""Formica yessensis"")는 불개미속에 속하는 개미의 한 종이다.","{'word': '불개미', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': 'Formica yessensis', 'start_idx': 5, 'end_idx': 21, 'type': 'INS'}",곤충:별칭
879,928,나뭇가지나 다른 식물 조각으로 큰 둑이 있는 집을 만든다.,"{'word': '식물', 'start_idx': 9, 'end_idx': 10, 'type': 'CLS'}","{'word': '나뭇가지', 'start_idx': 0, 'end_idx': 3, 'type': 'POH'}",관계없음
58,59,"초기 단계 부채벌레목 유충과 부채벌레목 수컷 성충은 짧은 수명 동안에 자유 생활을 하지만, 대부분은 거의 모든 시간을 벌, 말벌, 매미, 좀, 바퀴 등과 같은 다른 곤충의 몸에서 기생한다.","{'word': '부채벌레목 수컷 성충', 'start_idx': 16, 'end_idx': 26, 'type': 'INS'}","{'word': '자유 생활', 'start_idx': 39, 'end_idx': 43, 'type': 'NOP'}",곤충:특성
238,241,"하지만 이런 경우는 일반 집모기, 숲모기가 질병을 전파하는 것이 아니라 일본뇌염모기, 얼룩날개모기 등이 질병을 전파하는 것이다.","{'word': '일반 집모기', 'start_idx': 11, 'end_idx': 16, 'type': 'INS'}","{'word': '질병', 'start_idx': 24, 'end_idx': 25, 'type': 'POH'}",관계없음
661,684,"비교적 흔하고 멸종 위기에 처하지 않은 나비로, 동아시아, 시베리아, 하와이에 분포한다. 2014년 인도의 아루나찰프라데시주에서도 발견되었다.","{'word': '나비', 'start_idx': 22, 'end_idx': 23, 'type': 'INS'}","{'word': '인도의 아루나찰프라데시주', 'start_idx': 56, 'end_idx': 68, 'type': 'LOC'}",곤충:서식지
1217,1273,"고대의 잠자리는 아니소지고프테라(Anisozygoptera)라고도 불리는 에피오필레비아속(""Epiophlebia"")으로 현재의 잠자리보다 매우 컸다.","{'word': '에피오필레비아속', 'start_idx': 41, 'end_idx': 48, 'type': 'CLS'}","{'word': '고대의 잠자리', 'start_idx': 0, 'end_idx': 6, 'type': 'INS'}",생물분류:하위분류
377,381,"개미는 다른 개미종이나 곤충, 식물, 버섯 등 여러 생물종과 공생 관계를 맺고 있다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '공생 관계', 'start_idx': 34, 'end_idx': 38, 'type': 'NOP'}",곤충:특성
444,448,"올레산은 죽은 개미를 알리는 합성 물질로, 아타 멕시카나(""Atta mexicana"")는 올레산으로 시체를 처리한다.","{'word': '아타 멕시카나', 'start_idx': 24, 'end_idx': 30, 'type': 'INS'}","{'word': '시체를 처리', 'start_idx': 56, 'end_idx': 61, 'type': 'NOP'}",곤충:특성
619,634,"풀숲에서 '찌르르'소리를 내며 운다. 천적으로는 거미, 사마귀, 새, 개구리 등이 있다.","{'word': '거미', 'start_idx': 27, 'end_idx': 28, 'type': 'INS'}","{'word': '개구리', 'start_idx': 39, 'end_idx': 41, 'type': 'NOI'}",관계없음
84,85,"매미 하면, 매미유충이 3~17년(미국 매미 13년 ~ 17년)간 땅 속에 있으면서 나무 뿌리의 수액을 먹고 자라다가 지상으로 올라와 성충이 되는 특이한 생태로 유명한데, 번데기 과정이 없이 탈피과정을 거쳐 어른벌레가 되는 불완전변태로 매미성충이 된후에도 나무의 줄기에서 수액을 먹는다.","{'word': '매미유충', 'start_idx': 7, 'end_idx': 10, 'type': 'INS'}","{'word': '땅 속', 'start_idx': 37, 'end_idx': 39, 'type': 'LOC'}",곤충:서식지
240,243,"하지만 이런 경우는 일반 집모기, 숲모기가 질병을 전파하는 것이 아니라 일본뇌염모기, 얼룩날개모기 등이 질병을 전파하는 것이다.","{'word': '얼룩날개모기', 'start_idx': 48, 'end_idx': 53, 'type': 'INS'}","{'word': '질병', 'start_idx': 58, 'end_idx': 59, 'type': 'POH'}",곤충:특성
1044,1095,"개미는 생활 방식에 따라 군대 개미, 노예사냥개미, 수확개미, 목축개미, 꿀개미, 균류개미, 황소개미, 식물개미, 나무개미 아홉 무리로 나뉠 수 있다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '꿀개미', 'start_idx': 41, 'end_idx': 43, 'type': 'INS'}",곤충:하위분류
676,705,"나비는 주로 꽃의 꿀을 먹으면서 식물의 수정을 돕지만, 왕오색나비, 줄나비, 바둑돌부전나비 등의 일부 나비들은 조릿대에 기생하는 납작진딧물의 분비물, 나무나 과일의 즙을 먹는다.","{'word': '왕오색나비', 'start_idx': 31, 'end_idx': 35, 'type': 'INS'}","{'word': '나무나 과일의 즙', 'start_idx': 84, 'end_idx': 92, 'type': 'NOI'}",곤충:먹이
344,347,세계 일부 지역(주로 아프리카와 남아메리카)에서는 군대개미같은 큰 개미를 봉합 수술에 쓴다.,"{'word': '개미', 'start_idx': 37, 'end_idx': 38, 'type': 'INS'}","{'word': '아프리카', 'start_idx': 12, 'end_idx': 15, 'type': 'LOC'}",곤충:서식지
432,436,"개미는 냄새로 동족과 같은 군체 동료를 알아보는데, 이 냄새는 탄화수소가 함유된 분비물에서 나는 냄새로, 이 분비물은 개미 몸 표면에 덮여 있다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '탄화수소', 'start_idx': 35, 'end_idx': 38, 'type': 'POH'}",곤충:특성
700,731,하지만 집게벌레는 사람에게 피해를 주지 않는다.,"{'word': '집게벌레', 'start_idx': 4, 'end_idx': 7, 'type': 'INS'}","{'word': '사람', 'start_idx': 10, 'end_idx': 11, 'type': 'NOI'}",관계없음
506,510,"늦봄과 초여름철(4~6월)에는 일본왕개미(""Camponotus japonicus"")나 짱구개미(""Messor aciculatus""), 갈색발왕개미(""Camponotus kiusiuensis""), 한국홍가슴개미(""Camponotus atrox""), 스미스개미(""Paratrechina flavipes"")가 결혼비행을 하고, 초여름부터 여름철(6~8월) 사이에서는 곰개미(""Formica japonica""), 주름개미(""Tetramorium caespitum""), 고동털개미(""Lasius japonicus""), 숲곰개미(Formica hayashi), 불개미(Formica yessensis)등의 개미 종들이 그리고 늦여름이 지난 가을(9월~11월)에는 황개미(""Lasius flavus""), 가시개미(""Polyrhachis lamellidens""), 일본침개미(""Pachycondyla javana""), 노랑꼬리치레개미(""Crematogaster osakensis""), 사쿠라개미(""Paratrechina sakurae"") 등의 종들이 막바지의 혼인 비행을 진행한다.","{'word': '일본침개미', 'start_idx': 420, 'end_idx': 424, 'type': 'INS'}","{'word': '혼인 비행', 'start_idx': 529, 'end_idx': 533, 'type': 'NOP'}",곤충:특성
242,245,"수천 종이 다양한 숙주의 피를 먹고 살며, 주로 포유류, 조류, 파충류, 양서류 등을 포함한 척추동물이 숙주가 되고 경우에 따라서는 어류가 숙주가 된다.","{'word': '척추동물', 'start_idx': 52, 'end_idx': 55, 'type': 'CLS'}","{'word': '양서류', 'start_idx': 41, 'end_idx': 43, 'type': 'CLS'}",생물분류:하위분류
413,417,"뜨겁고 건조한 지역에서 척후 개미는 낮에 탈수로 죽을 위험이 있으므로, 개미집에 돌아가는 능력은 이런 위험을 덜어준다.","{'word': '척후 개미', 'start_idx': 13, 'end_idx': 17, 'type': 'INS'}","{'word': '개미집에 돌아가는 능력', 'start_idx': 40, 'end_idx': 51, 'type': 'NOP'}",곤충:특성
1172,1228,방아깨비의 뒷날개는 시맥으로 이루어져있다.,"{'word': '방아깨비', 'start_idx': 0, 'end_idx': 3, 'type': 'INS'}","{'word': '시맥', 'start_idx': 11, 'end_idx': 12, 'type': 'PHY'}",곤충:특성
1136,1190,"사마귀(""Tenodera angustipennis"")는 사마귀과의 곤충으로, 한국, 중국, 일본과 주위 아시아 본토 지역에 널리 분포한다.","{'word': '사마귀', 'start_idx': 0, 'end_idx': 2, 'type': 'INS'}","{'word': '일본', 'start_idx': 51, 'end_idx': 52, 'type': 'LOC'}",곤충:서식지
1110,1163,날아갈 때 날개를 부딪혀 '따다닥' 소리를 내서 '따닥개비'라고도 한다.,"{'word': '따닥개비', 'start_idx': 28, 'end_idx': 31, 'type': 'INS'}","{'word': '날개', 'start_idx': 6, 'end_idx': 7, 'type': 'PHY'}",곤충:특성
1013,1064,"개미과는 벌목에 속하며, 벌목에는 잎벌상과, 꿀벌상과, 말벌상과 등의 세 가지 상과가 속해 있다.","{'word': '벌목', 'start_idx': 14, 'end_idx': 15, 'type': 'CLS'}","{'word': '꿀벌상과', 'start_idx': 25, 'end_idx': 28, 'type': 'INS'}",생물분류:하위분류
1241,1299,"알에서 깨어난 잠자리 유충(수채,학배기)은 물속에서 아가미를 사용해서 숨을 쉬는데, 이때 물잠자리 또는 실잠자리류 유충은 기관아가미를 이용하여 호흡하고 왕잠자리나 잠자리류는 배에 있는 부속기로 호흡한다. (부속기들로 공기를 들이마시고 내뿜은 원리)그러나 강한 아래턱을 쏘아 올챙이, 물고기를 사냥하여 잡아먹고 자라난 후 물 밖으로 나와 탈피하여 성충이 된다.(불완전변태) 성충이 된 잠자리는 각다귀, 멸구, 끝검은매미충, 모기, 파리 등의 작은 곤충들을 가시가 많아 덫처럼 사용할 수 있는 다리로 사냥하여 잡아먹는데, 동족끼리 잡아먹기도 한다.","{'word': '실잠자리류 유충', 'start_idx': 58, 'end_idx': 65, 'type': 'INS'}","{'word': '기관아가미', 'start_idx': 68, 'end_idx': 72, 'type': 'PHY'}",곤충:특성
691,721,"거미는 호랑나비가 거미줄에 걸리면 소화액을 주입하여 체액을 빨아먹으며, 사마귀는 나비가 모이는 꽃에서 기다렸다가 사냥한다.","{'word': '사마귀', 'start_idx': 40, 'end_idx': 42, 'type': 'INS'}","{'word': '나비', 'start_idx': 45, 'end_idx': 46, 'type': 'INS'}",곤충:먹이
370,374,이들 개미는 공길리디아(gongylidia)라는 버섯에서 나온 것으로 먹고 산다.,"{'word': '개미', 'start_idx': 3, 'end_idx': 4, 'type': 'INS'}","{'word': '공길리디아', 'start_idx': 7, 'end_idx': 11, 'type': 'NOI'}",곤충:먹이
878,927,대부분이 두꺼운 키틴질로 된 딱딱한 껍데기를 가지고 있어서 갑충(甲蟲)이라고도 불린다.,"{'word': '갑충', 'start_idx': 33, 'end_idx': 34, 'type': 'INS'}","{'word': '껍데기', 'start_idx': 20, 'end_idx': 22, 'type': 'PHY'}",곤충:특성
1015,1066,"개미는 그 턱을 이용하여 음식을 옮기거나 물체를 움직이게 하고, 또 적에게서 자신을 방어한다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '음식', 'start_idx': 14, 'end_idx': 15, 'type': 'POH'}",관계없음
935,985,"큰 개미들은 몸에 비해 상대적으로 큰 머리를 갖고 있고, 그 머리 크기에 어울리는 큰턱을 지니고 있다.","{'word': '개미', 'start_idx': 2, 'end_idx': 3, 'type': 'INS'}","{'word': '턱', 'start_idx': 47, 'end_idx': 47, 'type': 'PHY'}",곤충:특성
1046,1097,"개미는 생활 방식에 따라 군대 개미, 노예사냥개미, 수확개미, 목축개미, 꿀개미, 균류개미, 황소개미, 식물개미, 나무개미 아홉 무리로 나뉠 수 있다.","{'word': '개미', 'start_idx': 0, 'end_idx': 1, 'type': 'INS'}","{'word': '황소개미', 'start_idx': 52, 'end_idx': 55, 'type': 'INS'}",곤충:하위분류
913,963,"큰 군체는 불임성의 날개 없는 암컷 개미 대다수가 일개미나 병정개미 혹은 여타 분업 집단 등의 계급을 이루며, 그 밖에 임성이 있는 수개미와 하나 이상의 여왕개미로 구성되어 있다.","{'word': '수개미', 'start_idx': 74, 'end_idx': 76, 'type': 'INS'}","{'word': '임성', 'start_idx': 67, 'end_idx': 68, 'type': 'PHY'}",곤충:특성
458,462,"스트루미게니스 크세노스(""Strumigenys xenos"")같은 종은 완전히 기생종이고 일개미가 없으며 대신 숙주 개미인 스트루미게니스 페르플렉사(Strumigenys perplexa)가 모아온 식량에 의존한다.","{'word': '스트루미게니스 크세노스', 'start_idx': 0, 'end_idx': 11, 'type': 'INS'}","{'word': '기생종', 'start_idx': 43, 'end_idx': 45, 'type': 'NOP'}",곤충:특성
398,402,"잎꾼개미 등 버섯을 키우는 개미(tribe Attini)는 주름버섯과(Agaricaceae)의 레우코아가리쿠스속(""Leucoagaricus"")이나 레우코코프리누스속(""Leucocoprinus"")의 버섯종을 재배한다.","{'word': '잎꾼개미', 'start_idx': 0, 'end_idx': 3, 'type': 'INS'}","{'word': '주름버섯과', 'start_idx': 33, 'end_idx': 37, 'type': 'CLS'}",관계없음
123,126,"몸은 편평 납작하고 몸길이는 5mm의 작은 것에서부터 남아메리카의 블라베루스속(""Blaberus"" sp) 같이 대형의 것까지 다양하다.","{'word': '블라베루스속', 'start_idx': 37, 'end_idx': 42, 'type': 'CLS'}","{'word': '남아메리카', 'start_idx': 30, 'end_idx': 34, 'type': 'LOC'}",관계없음
